"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Pitch Black, Pure Black";"まっくろ";"やばい、超絶に可愛い真っ黒なワンピース見つけちゃったんだけど。";"OMG, I just came across the cutest pitch black dress.";"N2";"真っ黒";"真: 3, 黒: 2"
"Happiness";"こうふく";"幸福の科学というしゅう教団体について調べてみました。";"I looked up some information about a religious group called Happy Science.";"N3";"幸福";"幸: 3, 福: 3"
"Happiness";"こうふく";"トーフグに幸福をもたらすために、コウイチはじゅう業員全員に幸福のフグのおまもりを一万ドルで買わせようとしました。";"In order to bring happiness to Tofugu, Koichi tried to make all of his employees buy a happiness fugu charm for $10,000 each.";"N3";"幸福";"幸: 3, 福: 3"
"Happiness";"こうふく";"彼女は幸運の星のもとに生まれたため、幸福すぎて毎日涙が止まらないんだよ。";"She was born under a lucky star and she has so much happiness in her life that she can’t help but cry every day.";"N3";"幸福";"幸: 3, 福: 3"
"To Laugh";"わらう";"その冒険家は、後世に名を残したいんだと笑って言った。";"That adventurer laughed and said he wants to leave his name to posterity.";"N4";"笑う";"笑: 4"
"To Laugh";"わらう";"クリステンは、笑いながらコウイチに謝ざいを要求しました。";"Kristen demanded an apology from Koichi while she laughed.";"N4";"笑う";"笑: 4"
"To Laugh";"わらう";"「昨夜、フグとデートをしたの。」「どうだった？」「楽しかった。めちゃくちゃ笑ったわ。」";"""I had a date with Fugu last night."" ""How did it go?"" ""It was fun. I laughed a lot.""";"N4";"笑う";"笑: 4"
"Smile, Smiling Face";"えがお";"あの笑顔がコウイチのせい実さを証明しているよね。";"That smiling face proves Koichi's integrity, eh?";"N3";"笑顔";"笑: 4, 顔: 2"
"Smile, Smiling Face";"えがお";"この国の王子は笑顔で国民を殺すとてもひどい男です。";"The prince of this country is a very terrible man who kills his citizens with a smile.";"N3";"笑顔";"笑: 4, 顔: 2"
"Smile, Smiling Face";"えがお";"この笑顔の素敵な男は俺の連れで、コウイチっていうの。";"This smiling, lovely guy with me is Koichi.";"N3";"笑顔";"笑: 4, 顔: 2"
"Garbage Can, Garbage Bin, Trash Can, Trash Bin, Waste Can, Waste Bin, Rubbish Bin";"ごみばこ, ゴミばこ";"ゴミ箱に、新せんな箱づめの魚がすてられていました。";"There were boxed fresh fish in the garbage can.";"None";"ゴミ箱";"箱: 3"
"Garbage Can, Garbage Bin, Trash Can, Trash Bin, Waste Can, Waste Bin, Rubbish Bin";"ごみばこ, ゴミばこ";"そのゴミ箱の中にけっこん指輪があるかもしれないというかすかな希望がありました。";"I had weakly hoped to find the wedding ring in the trash can.";"None";"ゴミ箱";"箱: 3"
"Garbage Can, Garbage Bin, Trash Can, Trash Bin, Waste Can, Waste Bin, Rubbish Bin";"ごみばこ, ゴミばこ";"ゴミ箱のゴミを捨てる時のあなたってとってもセクシーだと思うのよね。だから、ちょっと私のためにゴミ箱のゴミを捨ててくれないかな？";"I think you are so sexy when you empty the garbage can— could you empty the garbage can for me please?";"None";"ゴミ箱";"箱: 3"
"Box";"はこ";"コウイチは、大切にしていたダンボール箱がすてられたことを知って、顔面そう白になりました。";"Koichi turned pale when he learned that his precious cardboard box had been thrown away.";"N5";"箱";"箱: 3"
"Box";"はこ";"夫がトマトを箱で買ってきて、食べきれなくてこまっています。";"My husband bought tomatoes by the crate and we're having trouble eating them all.";"N5";"箱";"箱: 3"
"Box";"はこ";"トーフグのオフィスに届いた箱の中には、辞書と死んだフグが詰まっていた。";"The box that arrived at the Tofugu office was crammed with dictionaries and dead puffer fish.";"N5";"箱";"箱: 3"
"Luggage, Baggage, Load";"にもつ";"ぜい関で荷物を調べられないか心配です。";"I'm worried about my baggage being examined in customs.";"N5";"荷物";"荷: 3, 物: 3"
"Luggage, Baggage, Load";"にもつ";"荷物でいっぱいのベビーカーが公園におきっ放しになっていました。";"A stroller full of luggage was left in the park.";"N5";"荷物";"荷: 3, 物: 3"
"Luggage, Baggage, Load";"にもつ";"「誰かが車から荷物を降ろさないといけないんだけど…。」 「わかったから、それ以上言わなくていいよ。」";"""Someone ought to unpack the luggage from the car…"" ""Alright. Say no more.""";"N5";"荷物";"荷: 3, 物: 3"
"Evidence, Proof";"あかし";"友情の証として、このふじ山のキーホルダーをあげます。";"As proof of our friendship, I'll give you this Mt. Fuji keychain.";"N1";"証";"証: 5"
"Evidence, Proof";"あかし";"あいつの身の証を立てるのはそうかん単なことじゃないかもしれない。";"It might not be easy to show the evidence of his innocence.";"N1";"証";"証: 5"
"Evidence, Proof";"あかし";"君の両親だって本当は叱りたくないけど、叱っているんだよ。愛の証だよ。";"Your parents tell you off, even though they don't actually want to. It's proof of their love.";"N1";"証";"証: 5"
"Witness";"しょうにん";"証人が、ビエトが有ざいであることを証明してくれました。";"The witness proved that Viet was guilty.";"N1";"証人";"証: 5, 人: 1"
"Witness";"しょうにん";"私の夫のさいばんでは、夫の口座がある銀行の行員の人たちが証人として出ていしてくれました。";"In my husband's court case, the clerks of the bank where he has his accounts appeared in court as witnesses for him.";"N1";"証人";"証: 5, 人: 1"
"Witness";"しょうにん";"証人として、遠回しに言わずに率直に君の質問に答えさせてもらうよ。ああ、あのフグが確かに君のプリンを食べていたね。";"As a witness, I won’t beat around the bush, I’ll answer your question frankly. Yeah, that Fugu was absolutely eating your pudding.";"N1";"証人";"証: 5, 人: 1"
"Testimony, Verbal Evidence";"しょうげん";"全トーフグ社員が、コウイチがビエトのミートボールを食べるのを見たと証言しました。";"All of the Tofugu workers testified that they had seen Koichi eat Viet's meatball.";"N1";"証言";"証: 5, 言: 2"
"Testimony, Verbal Evidence";"しょうげん";"マイケルだけは、コウイチに不利な証言はしたくないと言って、証言を拒否しました。";"Only Michael refused because he didn't want to testify against Koichi.";"N1";"証言";"証: 5, 言: 2"
"Testimony, Verbal Evidence";"しょうげん";"フグが先生の林檎に河豚毒を塗ったと疑われた時、クラスメート全員が彼は無実だと証言した。";"When Fugu was suspected of placing some puffer fish poison on the teacher’s apple, all his classmates testified that he was innocent.";"N1";"証言";"証: 5, 言: 2"
"Dictionary";"じしょ";"コウイチは、トーフグにたくさんの辞書を残して死んだ。";"When Koichi died, he left Tofugu a ton of dictionaries.";"N5";"辞書";"辞: 4, 書: 2"
"Dictionary";"じしょ";"これは、世界で一番売れている辞書です。";"This is the best selling dictionary in the world.";"N5";"辞書";"辞: 4, 書: 2"
"Dictionary";"じしょ";"「愛」という字を辞書で引いて、その意味の上に彼氏の名前を書いておいたの。そしたら、彼に見つかっちゃって、それで振られちゃったのさ。";"I looked up the word ""love"" in my dictionary and wrote my boyfriend’s name on top of the definition, but he dumped me when he saw it.";"N5";"辞書";"辞: 4, 書: 2"
"To Quit, To Resign As";"やめる";"医者のアドバイスにしたがって、仕事を辞めました。";"I followed the doctor's advice and quit my job.";"N3";"辞める";"辞: 4"
"To Quit, To Resign As";"やめる";"マイケルがへん集長を辞めたなんて、だれが言ったの？";"Who said Michael resigned as chief editor? ";"N3";"辞める";"辞: 4"
"To Quit, To Resign As";"やめる";"フグが会社を辞めるので、お餞別に浮き輪を買おうと思っています。一緒に買いたい人は連絡ください。";"Since Fugu quit the company, I’m thinking about getting him a swim ring as a farewell gift. If anyone wants to join in on my idea, let me know.";"N3";"辞める";"辞: 4"
"Flattery, Compliment";"せじ";"コウイチは心にもないお世辞を言うのが下手です。";"Koichi is not good at giving insincere compliments.";"N1";"世辞";"世: 3, 辞: 4"
"Flattery, Compliment";"せじ";"お世辞で日本語が上手だと言われるのは好きではありません。";"I don't like being complimented on my Japanese speaking.";"N1";"世辞";"世: 3, 辞: 4"
"Flattery, Compliment";"せじ";"「わぉ！今夜の君はとてもきれいだね。まるで、お姫様みたいだよ。」「パパ、お世辞を言っても何も出ないわよ。」";"""Oh wow! You look so beautiful tonight. Like a princess!"" ""Flattery will get you nowhere, daddy.”";"N1";"世辞";"世: 3, 辞: 4"
"Far, Far Away";"とおい";"コウイチのアパートはトーフグオフィスから三時間ほど行った、遠い林の中にあります。";"Koichi's apartment is located about three hours from the Tofugu office, in some faraway woods.";"N5";"遠い";"遠: 2"
"Far, Far Away";"とおい";"あの新築マンション、とてもよかったんですけど、駅から遠すぎて買うのをあきらめました。";"That newly-built condo was really nice but we gave up on buying it, because it was too far from the station.";"N5";"遠い";"遠: 2"
