"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Earnings";"かせぎ";"稼ぎがそんなに多くないので、何によくお金を使っているか習慣を見直して節約するために家計簿をつけています。";"Our earnings aren’t very high, so I keep a budget account book to look at our spending habits in order to save money.";"None";"稼ぎ";"稼: 9"
"Hunting";"がり";"鹿狩り用の見張り台は、今は大きなブルーシートで覆われています。";"The lookout platform we use for deer hunting is covered in a big blue tarp now.";"None";"〜狩り";"狩: 9"
"To Brush One's Teeth";"はをみがく";"「どうして歯を磨かないの？」「だって、食べ物の味が口に残っているのが好きなんだもん。それっていけないことかしら？」";"""Why don’t you brush your teeth?"" ""Because I like how the taste of food stays in my mouth! What’s so wrong with that?!";"None";"歯を磨く";"歯: 3, 磨: 9"
"To Make Something Clear, To Clear Something, To Strain";"すます";"今立て込んでるんだ。後で戻ってきてから泥水を澄ますよ。";"I'm in the middle of something. I'll come back later and make the muddy water clear.";"N1";"澄ます";"澄: 9"
"To Make Something Clear, To Clear Something, To Strain";"すます";"私は、一つ上の階からコンスタントに聞こえてくる気味の悪い金切り声を聞くために、耳を澄ましました。";"I strained my ears to hear the faint but constant screeching coming from upstairs.";"N1";"澄ます";"澄: 9"
"To Make Something Clear, To Clear Something, To Strain";"すます";"少佐は、大佐に怒られても澄ました顔をしていた。";"The Major kept a composed face even when the Colonel was angry with him.";"N1";"澄ます";"澄: 9"
"Lump, Mass, Bundle, Embodiment";"かたまり";"コレクションしていた消しゴム100個が熱で溶けて一つの大きな塊になってしまった。";"The one hundred erasers that I had collected were melted by the heat and turned into one big lump.";"N2";"塊";"塊: 9"
"Lump, Mass, Bundle, Embodiment";"かたまり";"店に入ると、カウンターにドンと置かれた肉の塊がまず一番に目についた。";"When I went into the store, the first thing I noticed was the lump of meat that was placed on the counter.";"N2";"塊";"塊: 9"
"Lump, Mass, Bundle, Embodiment";"かたまり";"その詐欺師は劣等感の塊だった。";"That con man is the embodiment of an inferiority complex.";"N2";"塊";"塊: 9"
"Katamari Damacy";"かたまりだましい";"最近は塊魂というゲームをプレイしています。";"I’ve recently been playing a game called Katamari Damacy.";"None";"塊魂";"塊: 9, 魂: 9"
"Point Of Spear, Spearpoint, Brunt";"ほこさき";"でも、どうしてハッカーは攻撃の矛先を俺たちに向けてきたんだ？";"But, why did the hackers aim the brunt of their attack at us?";"None";"矛先";"矛: 9, 先: 1"
"Thanks To, Because Of";"おかげで";"伊達さんがうちの子を見ていてくれたお陰で気兼ねなく買い物ができました。";"Thanks to your taking care of my kid, Ms. Date, I could do my shopping freely.";"None";"お陰で";"陰: 9"
"Thanks To, Because Of";"おかげで";"両親がプレゼントしてくれた羽毛布団のお陰で、最近布団から出るのがかなり辛い。";"Because of the down quilt that my parents gave me, it’s really hard to get out of bed these days. ";"None";"お陰で";"陰: 9"
"Thanks To, Because Of";"おかげで";"皆様のお陰で、我々は甲子園球場で開催されている高校野球のトーナメントで、準々決勝にまで進出することができました。";"Thanks to everyone, we could go to the quarter-finals of the Japan National High School Baseball Tournament held in Koshien stadium.";"None";"お陰で";"陰: 9"
"And Yet, Though, In Spite Of";"くせに";"彼は陰では顧客のことを「カモ」と呼んでいる癖に、表ではペコペコ頭を下げておべっかを言っている。";"He calls his clients suckers behind their backs and yet he bobs his head and says flattering things to their faces.";"None";"癖に";"癖: 9"
"Imperialism";"ていこくしゅぎ";"あなたの国は、帝国主義国家ですか？";"Is your country an imperialistic nation?";"None";"帝国主義";"帝: 9, 国: 2, 主: 3, 義: 5"
"Wheelchair";"くるまいす";"あの車椅子に座ってる女の子、めちゃくちゃセクシーじゃない？";"Isn’t the girl in the wheelchair ridiculously sexy?";"None";"車椅子";"車: 1, 椅: 9, 子: 1"
"Edge Of A Sumo Ring, Last Moment, Critical Moment";"どひょうぎわ";"その力士は土俵際で踏ん張り、相手力士に打っ棄りを食らわせた。";"The sumo wrestler braced himself at the edge of the ring and was able to throw his opponent out.";"None";"土俵際";"土: 1, 俵: 5, 際: 5"
"Edge Of A Sumo Ring, Last Moment, Critical Moment";"どひょうぎわ";"平和交渉は土俵際で難航して、打ち切りになった。";"The peace negotiations ran into trouble at the last moment and were broken off.";"None";"土俵際";"土: 1, 俵: 5, 際: 5"
"Fluke, Chance";"まぐれ";"そのクイズの答えが当たったのはただの紛れです。";"It was just a fluke that I was able to answer the questions on the quiz.";"None";"紛れ";"紛: 9"
"Threat, A Threat";"おどし";"寿司屋に行く途中、寿司に醤油をかけたら殺すぞ、という脅しを受けた。";"On the way to the sushi bar I got a threat that said I’ll be murdered if I put soy sauce on my sushi.";"None";"脅し";"脅: 9"
"Threat, Menace";"きょうはく";"脅迫電話を受けた直後に警察に電話をしましたが、彼らは何だか対応したくなさそうでした。";"I called the police right after I received the threatening call, but for some reason it seemed like they didn’t want to deal with it.";"N1";"脅迫";"脅: 9, 迫: 9"
"Wizard, Magician, Sorcerer";"まほうつかい";"約束を守らないと、みんなから相手にされなくなるぞ。いいから、お前が先日会ったっていう、その魔法使いを連れてこいよ！";"If you don’t keep your promises people won’t take you seriously, so bring the wizard you said you met the other day!";"None";"魔法使い";"魔: 9, 法: 4, 使: 3"
"To Cool Oneself, To Cool Off";"すずむ";"うちのワンコはあそこの木陰で涼んでいます。";"Our puppy is cooling off in the shade of that tree over there.";"N2";"涼む";"涼: 9"
"Emergency Stores, Stockpile, Reserves";"びちく";"地下室に一年分のトイレットペーパーの備蓄をしてるんです。";"We have a year’s supply of toilet paper stored in our basement.";"None";"備蓄";"備: 5, 蓄: 9"
"Emergency Stores, Stockpile, Reserves";"びちく";"これで石油を備蓄する必要がなくなりましたね。";"Because of this, we don't need to stockpile oil anymore, do we?";"None";"備蓄";"備: 5, 蓄: 9"
"Emergency Stores, Stockpile, Reserves";"びちく";"ひどい霜で穀物が全部やられてしまった。今年は穀物の備蓄は出来ないかもしれないな。";"The grains was all damaged by the heavy frost. I don't think we'll be able to stockpile grain this year.";"None";"備蓄";"備: 5, 蓄: 9"
"Savings";"ちょちく";"うちの祖母は葬式代分しか貯蓄していないと言っていました。";"My grandma said her savings is to be used only on her funeral costs.";"N1";"貯蓄";"貯: 4, 蓄: 9"
"To Amass, To Store, To Lay In Stock, To Have A Beard, To Grow A Beard";"たくわえる";"彼はとても立派な口髭を蓄えています。";"He’s growing such a splendid mustache.";"N2";"蓄える";"蓄: 9"
"Mosquito";"か";"根っからの蚊取り線香派なんで、電気のやつを使うのは好きじゃないんですよね。";"I’m a die hard mosquito coil user, I don’t like using the electric ones.";"N2";"蚊";"蚊: 9"
"Mosquito Net";"かや";"十人用の大きな蚊帳はありますか？";"Do you have a mosquito net big enough for ten people?";"None";"蚊帳";"蚊: 9, 帳: 3"
"Registry, Entry";"きちょう";"帳簿に記帳をし忘れたため、上司に叱られました。";"I was scolded by my boss for forgetting to register some items in the account book.";"None";"記帳";"記: 2, 帳: 3"
"Notebook, Planner, Memo Pad";"てちょう";"手帳を盗み見すると、彼女は物凄く怒りました。";"She got unbelievably angry at me when I peeped at her notebook.";"N2";"手帳";"手: 1, 帳: 3"
"Memo Book, Memo Pad, Notebook, Notepad, Scratchpad";"めもちょう, メモちょう";"話の途中で申し訳ありませんが、あなたのメモ帳のことでどうしても質問したいんです。";"Forgive me for interrupting, but I must ask you a question about your memo pad.";"None";"メモ帳";"帳: 3"
"Telephone Book, Telephone Directory";"でんわちょう";"この電話帳を整理してしまう方がいいと思います。";"We should finish arranging these telephone books.";"None";"電話帳";"電: 2, 話: 2, 帳: 3"
"Snake";"へび";"この町で蛇がペットとして普及した時には、身震いしましたよ。";"When keeping snakes as pets spread throughout the city, I trembled.";"None";"蛇";"蛇: 9"
"To Paste, To Stick";"はる";"肩がこったので、湿布を貼りました。";"I have stiff shoulders so I put a compress on them.";"N5";"貼る";"貼: 9"
"To Humiliate, To Embarrass";"はずかしめる";"みんなの前で私の事を辱めるのが、どうしてそんなに面白いんですか？";"Why do you find it so amusing to humiliate me in front of everyone?";"None";"辱める";"辱: 9"
"Disgrace, Shame";"ちじょく";"彼女を雑誌の表紙に起用することは、恥辱を受けるようなものです。";"Using her for the cover of our magazine is like covering it with disgrace.";"None";"恥辱";"恥: 9, 辱: 9"
"Disgrace, Humiliation";"くつじょく";"前年度優勝校と一回戦で当たってしまい、屈辱的な敗北を味わったが、相手が悪かった。";"We got matched up in the first round with last year’s champions and suffered a humiliating defeat. It was a bad match.";"None";"屈辱";"屈: 9, 辱: 9"
"Bowl, Pot, Basin";"はち";"私は鉢にピーナッツを植えました。";"I planted peanuts in the pot.";"N2";"鉢";"鉢: 9"
"Brazier, Hibachi";"ひばち";"私は正座をして、火鉢に手をかざしました。";"I sat with my legs bent beneath me and warmed my hands over the brazier.";"None";"火鉢";"火: 1, 鉢: 9"
"Headband";"はちまき";"そのラーメン屋の店主は、いつも色あせた綿の鉢巻を絞めていました。";"The owner of that ramen shop was always wearing a faded cotton headband.";"None";"鉢巻";"鉢: 9, 巻: 6"
"Darkness, The Dark";"やみ";"僕はある梟と目を交換したから、暗闇でも目が見えるんだよ。";"I switched eyes with an owl so now I can see in the dark.";"N1";"闇";"闇: 9"
"Darkness, The Dark";"くらやみ";"暗闇で戦う時は、相手の出方を見て、その上でどうするか判断した方がいいよ。";"When you fight in dark you should let the other guy make the first move and then decide what to do.";"None";"暗闇";"暗: 3, 闇: 9"
"Thoughtlessly, Unreasonably, Recklessly, Absurdly";"むやみに";"無闇に女の子に声をかけるのはよした方がいいよ。";"You shouldn’t hit on girls indiscriminately.";"N1";"無闇に";"無: 4, 闇: 9"
"Thoughtlessly, Unreasonably, Recklessly, Absurdly";"むやみに";"海外では夜、無闇に外を出歩くと、危ない目にあうかもしれないよ。";"Thoughtlessly walking around at night in a foreign country might put you in danger.";"N1";"無闇に";"無: 4, 闇: 9"
"Thoughtlessly, Unreasonably, Recklessly, Absurdly";"むやみに";"無闇に「みだらな」という言葉を使わない方がいいよ。";"You shouldn't use the word ""lewd"" thoughtlessly.";"N1";"無闇に";"無: 4, 闇: 9"
